DATE,ACCOUNT_HASH,CAMPAIGN_HASH,SPEND,REACH,IMPRESSIONS,CLICKS
2018-09-25,16ea25f8c0c144495e236fe6444a9409,4b2b24b65cfd99941d37873e18e4eda2,1807.38,80620,93610,374
2018-09-26,16ea25f8c0c144495e236fe6444a9409,4b2b24b65cfd99941d37873e18e4eda2,2199.53,98048,111320,501
2018-09-27,16ea25f8c0c144495e236fe6444a9409,4b2b24b65cfd99941d37873e18e4eda2,2551.91,124367,159879,543
2018-09-28,16ea25f8c0c144495e236fe6444a9409,4b2b24b65cfd99941d37873e18e4eda2,3113.94,171726,211179,588
2018-09-29,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1180.33,344557,357732,350
2018-09-29,16ea25f8c0c144495e236fe6444a9409,4b2b24b65cfd99941d37873e18e4eda2,3134.41,197775,224196,616
2018-09-30,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1880.26,692953,731274,695
2018-09-30,16ea25f8c0c144495e236fe6444a9409,4b2b24b65cfd99941d37873e18e4eda2,3391.22,243579,286025,753
2018-10-01,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1487.84,623844,633801,770
2018-10-01,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-02,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,847.75,351011,369409,576
2018-10-02,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,519.88,32782,35400,190
2018-10-02,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-03,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,837.85,354048,360246,572
2018-10-03,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-03,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,1280.29,58960,70340,513
2018-10-04,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,896.51,336308,347619,601
2018-10-04,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-04,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,539.16,25887,27754,228
2018-10-05,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,917.65,312224,321593,481
2018-10-05,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,485,29645,32784,155
2018-10-05,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-06,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,915.29,289317,296238,442
2018-10-06,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,557.86,37237,40796,198
2018-10-07,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,922.62,323271,336698,422
2018-10-07,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,570.96,43968,48618,158
2018-10-07,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-08,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,821.39,314191,328341,426
2018-10-08,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,698.85,58989,65057,182
2018-10-08,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-09,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,846.87,350841,368617,474
2018-10-09,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,996.82,53696,65670,406
2018-10-09,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-09,16ea25f8c0c144495e236fe6444a9409,c135942784f1dda44115cf8bf942f547,363.13,114600,125164,290
2018-10-10,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,570.62,230144,235724,321
2018-10-10,16ea25f8c0c144495e236fe6444a9409,c135942784f1dda44115cf8bf942f547,863.84,234864,264721,512
2018-10-10,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-10,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,1425.66,62647,73499,332
2018-10-11,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-11,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,619.83,34655,42313,295
2018-10-11,16ea25f8c0c144495e236fe6444a9409,e59e8ee2a68b8f4f028d9f58cf2cb96a,264.55,41429,42983,188
2018-10-11,16ea25f8c0c144495e236fe6444a9409,c135942784f1dda44115cf8bf942f547,373.05,104210,108284,211
2018-10-12,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,381.45,122522,125389,124
2018-10-12,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,773.1,39980,50319,296
2018-10-12,16ea25f8c0c144495e236fe6444a9409,e59e8ee2a68b8f4f028d9f58cf2cb96a,972.41,127500,135559,522
2018-10-12,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-13,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1122.27,386901,420180,344
2018-10-13,16ea25f8c0c144495e236fe6444a9409,e59e8ee2a68b8f4f028d9f58cf2cb96a,981.27,132601,138209,490
2018-10-13,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,1132.69,51082,69402,420
2018-10-13,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-14,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1248.99,486099,505498,392
2018-10-14,16ea25f8c0c144495e236fe6444a9409,e59e8ee2a68b8f4f028d9f58cf2cb96a,1012.36,146669,153431,479
2018-10-14,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,1198.35,57416,83159,394
2018-10-14,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-15,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1060.83,410349,424123,281
2018-10-15,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,1151.59,64904,86858,334
2018-10-15,16ea25f8c0c144495e236fe6444a9409,e59e8ee2a68b8f4f028d9f58cf2cb96a,966.86,139804,145448,412
2018-10-15,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-16,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1150.06,424571,442253,326
2018-10-16,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,1253.36,81291,100639,379
2018-10-16,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-16,16ea25f8c0c144495e236fe6444a9409,e59e8ee2a68b8f4f028d9f58cf2cb96a,1019.79,140173,146365,399
2018-10-17,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,702.28,241082,245574,220
2018-10-17,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-17,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,1455.58,70231,96317,543
2018-10-17,16ea25f8c0c144495e236fe6444a9409,e59e8ee2a68b8f4f028d9f58cf2cb96a,1011.26,139104,144237,386
2018-10-18,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,1460.61,71048,88300,406
2018-10-18,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-18,16ea25f8c0c144495e236fe6444a9409,e59e8ee2a68b8f4f028d9f58cf2cb96a,998.26,128473,132890,395
2018-10-19,16ea25f8c0c144495e236fe6444a9409,e59e8ee2a68b8f4f028d9f58cf2cb96a,998.53,119494,123043,404
2018-10-19,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,603.02,35754,40807,162
2018-10-20,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-20,16ea25f8c0c144495e236fe6444a9409,e59e8ee2a68b8f4f028d9f58cf2cb96a,1147.07,152236,155412,445
2018-10-21,16ea25f8c0c144495e236fe6444a9409,e59e8ee2a68b8f4f028d9f58cf2cb96a,225.92,31728,31917,97
2018-10-22,16ea25f8c0c144495e236fe6444a9409,c135942784f1dda44115cf8bf942f547,430.92,177050,178613,82
2018-10-22,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-23,16ea25f8c0c144495e236fe6444a9409,c135942784f1dda44115cf8bf942f547,455.44,159758,162669,121
2018-10-24,16ea25f8c0c144495e236fe6444a9409,c135942784f1dda44115cf8bf942f547,299.44,78588,87150,112
2018-10-24,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-25,16ea25f8c0c144495e236fe6444a9409,c135942784f1dda44115cf8bf942f547,312.53,77566,84348,115
2018-10-26,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-10-26,16ea25f8c0c144495e236fe6444a9409,c135942784f1dda44115cf8bf942f547,315.17,70352,79593,106
2018-10-27,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,606.59,261488,270702,422
2018-10-27,16ea25f8c0c144495e236fe6444a9409,c135942784f1dda44115cf8bf942f547,325.52,74826,83505,137
2018-10-27,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,324.76,24164,25443,110
2018-10-28,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1005.55,371985,397759,715
2018-10-28,16ea25f8c0c144495e236fe6444a9409,c135942784f1dda44115cf8bf942f547,323.42,83658,92919,101
2018-10-28,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,938.13,33648,47855,343
2018-10-29,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1071.34,347822,358924,639
2018-10-29,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,871.91,36345,47043,373
2018-10-29,16ea25f8c0c144495e236fe6444a9409,c135942784f1dda44115cf8bf942f547,323.59,78461,86271,133
2018-10-30,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1063.15,298934,305832,479
2018-10-30,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,1048.49,45381,58479,335
2018-10-30,16ea25f8c0c144495e236fe6444a9409,c135942784f1dda44115cf8bf942f547,306.69,66017,71945,92
2018-10-31,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,4071.21,758748,851905,1092
2018-10-31,16ea25f8c0c144495e236fe6444a9409,134a70b7dd20c2a9a65dcdedeb73dca4,492.88,30153,33476,131
2018-10-31,16ea25f8c0c144495e236fe6444a9409,c135942784f1dda44115cf8bf942f547,307.22,71118,77294,86
2018-11-01,7c7f7d568e4e262b1e09ee1431032e0b,0181fb33291b9d510c4437f36313c4ea,242.14,48863,49017,134
2018-11-01,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,814.58,250562,261024,342
2018-11-01,16ea25f8c0c144495e236fe6444a9409,,,,,
2018-11-02,7c7f7d568e4e262b1e09ee1431032e0b,0181fb33291b9d510c4437f36313c4ea,1542.62,209568,212698,710
2018-11-02,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,703.22,211194,221195,246
2018-11-02,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,969.13,253763,293148,356
2018-11-03,7c7f7d568e4e262b1e09ee1431032e0b,0181fb33291b9d510c4437f36313c4ea,670.29,70336,71877,356
2018-11-03,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,716.19,228446,236778,276
2018-11-03,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,1431.41,343592,384756,501
2018-11-04,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,820.59,274961,282557,305
2018-11-04,7c7f7d568e4e262b1e09ee1431032e0b,0181fb33291b9d510c4437f36313c4ea,427.11,87983,89608,226
2018-11-04,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,1559.11,392045,443415,486
2018-11-05,7c7f7d568e4e262b1e09ee1431032e0b,0181fb33291b9d510c4437f36313c4ea,650.55,80910,81153,336
2018-11-05,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,461.57,154468,158419,196
2018-11-05,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,1446.65,334563,372079,459
2018-11-06,7c7f7d568e4e262b1e09ee1431032e0b,0181fb33291b9d510c4437f36313c4ea,835.75,59817,61927,417
2018-11-06,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,1446.99,328543,358890,370
2018-11-07,7c7f7d568e4e262b1e09ee1431032e0b,0181fb33291b9d510c4437f36313c4ea,586.59,27253,27628,290
2018-11-07,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,181.08,78087,78096,77
2018-11-07,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,1491.38,311364,344741,377
2018-11-08,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,268.17,108091,108096,95
2018-11-08,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,638.63,142737,149549,177
2018-11-09,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,281.75,126168,126175,124
2018-11-10,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1291.41,451607,471961,397
2018-11-11,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1695.23,604481,636834,614
2018-11-12,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1728.72,600699,625369,581
2018-11-13,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1212.13,423209,426600,402
2018-11-14,7c7f7d568e4e262b1e09ee1431032e0b,f759585d4a59f8a2108ed0e09c0f8aa4,400.72,83574,83814,170
2018-11-14,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,174.51,81973,81974,77
2018-11-14,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,3878.16,1060114,1172733,3403
2018-11-15,7c7f7d568e4e262b1e09ee1431032e0b,f759585d4a59f8a2108ed0e09c0f8aa4,621.06,112256,112980,281
2018-11-15,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,1740.02,483980,498645,1409
2018-11-16,7c7f7d568e4e262b1e09ee1431032e0b,f759585d4a59f8a2108ed0e09c0f8aa4,642.79,111659,112847,295
2018-11-16,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,3316.01,710655,794920,2315
2018-11-17,7c7f7d568e4e262b1e09ee1431032e0b,f759585d4a59f8a2108ed0e09c0f8aa4,612.06,108155,110673,269
2018-11-17,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,4097.23,916087,992480,2305
2018-11-18,7c7f7d568e4e262b1e09ee1431032e0b,f759585d4a59f8a2108ed0e09c0f8aa4,697.96,138657,140402,346
2018-11-18,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,1538.92,479070,504936,1107
2018-11-19,7c7f7d568e4e262b1e09ee1431032e0b,f759585d4a59f8a2108ed0e09c0f8aa4,653.29,127958,129791,232
2018-11-19,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,1534.35,467695,493805,1126
2018-11-20,7c7f7d568e4e262b1e09ee1431032e0b,f759585d4a59f8a2108ed0e09c0f8aa4,617.3,114511,116703,268
2018-11-20,16ea25f8c0c144495e236fe6444a9409,855ae502e1b20ccca478d2b837eb53cb,414.68,138042,141010,333
2018-11-21,7c7f7d568e4e262b1e09ee1431032e0b,f759585d4a59f8a2108ed0e09c0f8aa4,420.82,73008,73886,178
2018-11-23,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,905.18,249224,268868,328
2018-11-24,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1555.82,450233,485303,532
2018-11-24,16ea25f8c0c144495e236fe6444a9409,746fae9cb9f7430c774f9f2b336868c6,2064.59,197892,202210,1055
2018-11-25,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1488.13,449376,484955,554
2018-11-25,16ea25f8c0c144495e236fe6444a9409,746fae9cb9f7430c774f9f2b336868c6,2972.34,231112,287539,2371
2018-11-26,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,884.87,236522,247795,298
2018-11-26,16ea25f8c0c144495e236fe6444a9409,746fae9cb9f7430c774f9f2b336868c6,2714.07,208759,250958,1967
2018-11-26,16ea25f8c0c144495e236fe6444a9409,6ef4ffa9f499a5c991a414bbd3046a6d,458.09,27221,27285,42
2018-11-27,16ea25f8c0c144495e236fe6444a9409,6ef4ffa9f499a5c991a414bbd3046a6d,4424.06,526641,617348,1686
2018-11-27,16ea25f8c0c144495e236fe6444a9409,746fae9cb9f7430c774f9f2b336868c6,3258.05,252604,305859,2165
2018-11-28,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,995.26,296224,321137,1211
2018-11-28,16ea25f8c0c144495e236fe6444a9409,6ef4ffa9f499a5c991a414bbd3046a6d,7775.93,950578,1144716,2988
2018-11-28,16ea25f8c0c144495e236fe6444a9409,746fae9cb9f7430c774f9f2b336868c6,3316.74,259986,306107,2286
2018-11-29,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1727.74,397993,435511,1866
2018-11-29,16ea25f8c0c144495e236fe6444a9409,6ef4ffa9f499a5c991a414bbd3046a6d,7487.55,902856,1046656,2954
2018-11-29,16ea25f8c0c144495e236fe6444a9409,746fae9cb9f7430c774f9f2b336868c6,3501.09,291367,340748,2789
2018-11-30,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,2802.54,682154,720491,2123
2018-11-30,16ea25f8c0c144495e236fe6444a9409,6ef4ffa9f499a5c991a414bbd3046a6d,8247.23,913606,1044545,3097
2018-11-30,16ea25f8c0c144495e236fe6444a9409,746fae9cb9f7430c774f9f2b336868c6,3626.8,313110,376161,2611
2018-12-01,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,3725.11,965778,1050415,2326
2018-12-01,16ea25f8c0c144495e236fe6444a9409,93bf5d0a3894634c769c19928389e155,287.9,79694,81008,59
2018-12-02,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1678.21,446400,468361,522
2018-12-02,16ea25f8c0c144495e236fe6444a9409,93bf5d0a3894634c769c19928389e155,516.87,136267,139782,119
2018-12-03,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,267.03,51059,51068,71
2018-12-03,16ea25f8c0c144495e236fe6444a9409,93bf5d0a3894634c769c19928389e155,528.55,125113,127927,76
2018-12-04,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,314.54,64408,64837,79
2018-12-04,16ea25f8c0c144495e236fe6444a9409,c67ed949ff1b658dcbf3e98c81dfc9be,482.52,64365,68774,447
2018-12-04,16ea25f8c0c144495e236fe6444a9409,5b166edcc680f67c9bf6e21b869e0bfb,491.55,57975,61842,366
2018-12-04,16ea25f8c0c144495e236fe6444a9409,93bf5d0a3894634c769c19928389e155,372.73,127944,129393,86
2018-12-04,16ea25f8c0c144495e236fe6444a9409,c1b818cf5f27c6891b5aeccbe77e040d,517.8,62669,68072,707
2018-12-05,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,156.41,36111,36238,59
2018-12-05,16ea25f8c0c144495e236fe6444a9409,93bf5d0a3894634c769c19928389e155,777.62,213158,222048,131
2018-12-05,16ea25f8c0c144495e236fe6444a9409,c1b818cf5f27c6891b5aeccbe77e040d,1113.83,117406,138142,1372
2018-12-05,16ea25f8c0c144495e236fe6444a9409,c67ed949ff1b658dcbf3e98c81dfc9be,1088.24,124918,141438,915
2018-12-05,16ea25f8c0c144495e236fe6444a9409,96692cd51ee9c87c8382c16908cc1f10,234.11,28279,29242,160
2018-12-05,16ea25f8c0c144495e236fe6444a9409,5b166edcc680f67c9bf6e21b869e0bfb,1127.67,113333,127016,654
2018-12-06,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1121.63,292060,315947,422
2018-12-06,16ea25f8c0c144495e236fe6444a9409,93bf5d0a3894634c769c19928389e155,182.97,43911,43993,26
2018-12-06,16ea25f8c0c144495e236fe6444a9409,c1b818cf5f27c6891b5aeccbe77e040d,1018.67,103621,116423,1147
2018-12-06,16ea25f8c0c144495e236fe6444a9409,96692cd51ee9c87c8382c16908cc1f10,202.65,19726,20509,123
2018-12-06,16ea25f8c0c144495e236fe6444a9409,5b166edcc680f67c9bf6e21b869e0bfb,923.48,87988,96389,552
2018-12-06,16ea25f8c0c144495e236fe6444a9409,c67ed949ff1b658dcbf3e98c81dfc9be,932.56,96161,105898,796
2018-12-06,16ea25f8c0c144495e236fe6444a9409,540503f4ed88680776bd2b4349e5bea2,621.35,66730,73996,324
2018-12-07,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1699.04,378893,404776,560
2018-12-07,16ea25f8c0c144495e236fe6444a9409,c1b818cf5f27c6891b5aeccbe77e040d,1078.82,107114,119352,1273
2018-12-07,16ea25f8c0c144495e236fe6444a9409,93bf5d0a3894634c769c19928389e155,68.93,22391,22467,14
2018-12-07,16ea25f8c0c144495e236fe6444a9409,540503f4ed88680776bd2b4349e5bea2,910.7,98375,112238,575
2018-12-07,16ea25f8c0c144495e236fe6444a9409,c67ed949ff1b658dcbf3e98c81dfc9be,1042.22,100525,113324,773
2018-12-07,16ea25f8c0c144495e236fe6444a9409,5b166edcc680f67c9bf6e21b869e0bfb,1024.26,92634,99709,565
2018-12-08,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,3202.37,716012,771527,1467
2018-12-08,16ea25f8c0c144495e236fe6444a9409,5b166edcc680f67c9bf6e21b869e0bfb,1212.17,102548,113060,667
2018-12-08,16ea25f8c0c144495e236fe6444a9409,540503f4ed88680776bd2b4349e5bea2,1224.69,132081,152832,775
2018-12-08,16ea25f8c0c144495e236fe6444a9409,c67ed949ff1b658dcbf3e98c81dfc9be,1124.76,110401,125503,810
2018-12-08,16ea25f8c0c144495e236fe6444a9409,c1b818cf5f27c6891b5aeccbe77e040d,1268.89,131151,147904,1377
2018-12-09,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,3393.15,742180,804979,1658
2018-12-09,16ea25f8c0c144495e236fe6444a9409,c67ed949ff1b658dcbf3e98c81dfc9be,1269.17,133207,148990,822
2018-12-09,16ea25f8c0c144495e236fe6444a9409,5b166edcc680f67c9bf6e21b869e0bfb,1255.85,105998,117889,688
2018-12-09,16ea25f8c0c144495e236fe6444a9409,c1b818cf5f27c6891b5aeccbe77e040d,1256.97,137964,153235,1373
2018-12-09,16ea25f8c0c144495e236fe6444a9409,540503f4ed88680776bd2b4349e5bea2,1270.64,135781,159352,735
2018-12-10,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1268.81,286977,294096,712
2018-12-10,16ea25f8c0c144495e236fe6444a9409,c67ed949ff1b658dcbf3e98c81dfc9be,1082.61,122575,138279,834
2018-12-10,16ea25f8c0c144495e236fe6444a9409,5b166edcc680f67c9bf6e21b869e0bfb,1180.68,106183,118866,623
2018-12-10,16ea25f8c0c144495e236fe6444a9409,c1b818cf5f27c6891b5aeccbe77e040d,1162.15,128952,145336,1294
2018-12-10,16ea25f8c0c144495e236fe6444a9409,540503f4ed88680776bd2b4349e5bea2,1209.64,120137,137455,586
2018-12-11,16ea25f8c0c144495e236fe6444a9409,5b166edcc680f67c9bf6e21b869e0bfb,1184.93,100165,112668,596
2018-12-11,16ea25f8c0c144495e236fe6444a9409,c1b818cf5f27c6891b5aeccbe77e040d,1205.58,124823,141795,1296
2018-12-11,16ea25f8c0c144495e236fe6444a9409,540503f4ed88680776bd2b4349e5bea2,1082.24,99137,114870,513
2018-12-11,16ea25f8c0c144495e236fe6444a9409,c67ed949ff1b658dcbf3e98c81dfc9be,1140.85,110878,126518,757
2018-12-12,7c7f7d568e4e262b1e09ee1431032e0b,f759585d4a59f8a2108ed0e09c0f8aa4,377.7,53437,54045,200
2018-12-12,16ea25f8c0c144495e236fe6444a9409,c67ed949ff1b658dcbf3e98c81dfc9be,1178.61,114323,131493,772
2018-12-12,16ea25f8c0c144495e236fe6444a9409,c1b818cf5f27c6891b5aeccbe77e040d,1167.03,112250,128009,1192
2018-12-12,16ea25f8c0c144495e236fe6444a9409,5b166edcc680f67c9bf6e21b869e0bfb,1213.82,101767,114968,660
2018-12-12,16ea25f8c0c144495e236fe6444a9409,93bf5d0a3894634c769c19928389e155,214.02,48966,53665,238
2018-12-12,16ea25f8c0c144495e236fe6444a9409,540503f4ed88680776bd2b4349e5bea2,1201.63,107080,122019,518
2018-12-13,7c7f7d568e4e262b1e09ee1431032e0b,f759585d4a59f8a2108ed0e09c0f8aa4,634.78,81614,83257,502
2018-12-13,16ea25f8c0c144495e236fe6444a9409,93bf5d0a3894634c769c19928389e155,1059.32,259231,282216,632
2018-12-13,16ea25f8c0c144495e236fe6444a9409,c1b818cf5f27c6891b5aeccbe77e040d,1178.08,108842,123109,1087
2018-12-13,16ea25f8c0c144495e236fe6444a9409,5b166edcc680f67c9bf6e21b869e0bfb,1156.54,87565,98298,474
2018-12-13,16ea25f8c0c144495e236fe6444a9409,c67ed949ff1b658dcbf3e98c81dfc9be,967.55,91198,101432,560
2018-12-13,16ea25f8c0c144495e236fe6444a9409,540503f4ed88680776bd2b4349e5bea2,1069.12,84432,97330,445
2018-12-14,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,563.67,162749,166682,130
2018-12-14,7c7f7d568e4e262b1e09ee1431032e0b,f759585d4a59f8a2108ed0e09c0f8aa4,666.05,87592,88507,529
2018-12-14,16ea25f8c0c144495e236fe6444a9409,93bf5d0a3894634c769c19928389e155,1056.25,256662,269827,488
2018-12-14,16ea25f8c0c144495e236fe6444a9409,c1b818cf5f27c6891b5aeccbe77e040d,1083.66,99442,110273,1050
2018-12-14,16ea25f8c0c144495e236fe6444a9409,540503f4ed88680776bd2b4349e5bea2,1016.29,84308,95116,469
2018-12-14,16ea25f8c0c144495e236fe6444a9409,5b166edcc680f67c9bf6e21b869e0bfb,1116.34,83432,94263,543
2018-12-14,16ea25f8c0c144495e236fe6444a9409,c67ed949ff1b658dcbf3e98c81dfc9be,879.29,81993,88207,545
2018-12-15,7c7f7d568e4e262b1e09ee1431032e0b,35e19821aa320b28bf9054dae1420d22,1505.16,373376,398764,347
