day,conversion_type,channel,segment,tactic,lookup_type,spend,impressions,clicks
1/26/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,654.9,125166,1282
1/26/20,New Buyers,Social,Prospects,Facebook - Retargeting,Facebook,19.97,2758,66
1/26/20,New Buyers,Social,Prospects,Snapchat,Snapchat,87.178741,74181,0
1/27/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,337.94,552,84
1/27/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
1/27/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,704,0,0
1/27/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,704,0,0
1/27/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,9162,53
1/27/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,14237,103
1/27/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,255.41,191563,2428
1/27/20,New Buyers,Search,Customers,Bing - Search Brand,Bing,113.59,160,58
1/27/20,New Buyers,Search,Customers,Google - Search - Brand,Google,512.18,967,204
1/27/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,571.76,1063,512
1/27/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,6530.346436,17284,1389
1/27/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,114.390413,2931,30
1/27/20,New Buyers,Social,Prospects,Facebook - Influencer,Facebook,150.31,65290,158
1/27/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,392.66,60108,568
1/27/20,New Buyers,Social,Prospects,Facebook - Retargeting,Facebook,20.11,2822,90
1/27/20,New Buyers,Social,Prospects,Snapchat,Snapchat,79.027634,60706,0
1/28/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,192.97,478,66
1/28/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
1/28/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,704,0,0
1/28/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,704,0,0
1/28/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,9546,48
1/28/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,27002,185
1/28/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,237.54,209626,2737
1/28/20,New Buyers,Search,Customers,Bing - Search Brand,Bing,108.89,206,64
1/28/20,New Buyers,Search,Customers,Google - Search - Brand,Google,651.87,867,218
1/28/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,504.26,1043,500
1/28/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,7902.357245,17082,1474
1/28/20,New Buyers,Social,Prospects,Facebook - Influencer,Facebook,149.06,68718,174
1/28/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,376.51,48932,448
1/28/20,New Buyers,Social,Prospects,Facebook - Retargeting,Facebook,20.08,2690,80
1/28/20,New Buyers,Social,Prospects,Snapchat,Snapchat,84.563145,59796,0
1/29/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,197.52,482,56
1/29/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
1/29/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,704,0,0
1/29/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,704,0,0
1/29/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,8660,46
1/29/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,20727,157
1/29/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,251.87,237885,3005
1/29/20,New Buyers,Search,Customers,Bing - Search Brand,Bing,109.43,172,62
1/29/20,New Buyers,Search,Customers,Google - Search - Brand,Google,416.91,918,235
1/29/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,335.14,1124,510
1/29/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,7838.887005,18438,1634
1/29/20,New Buyers,Social,Prospects,Facebook - Influencer,Facebook,149.45,68952,226
1/29/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,373.5,44782,444
1/29/20,New Buyers,Social,Prospects,Facebook - Retargeting,Facebook,20.03,2370,74
1/29/20,New Buyers,Social,Prospects,Snapchat,Snapchat,88.283987,56728,0
1/30/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,198.66,542,62
1/30/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
1/30/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,704,0,0
1/30/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,704,0,0
1/30/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,8718,42
1/30/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,21434,168
1/30/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,284.43,282421,3604
1/30/20,New Buyers,Search,Customers,Bing - Search Brand,Bing,105.01,142,50
1/30/20,New Buyers,Search,Customers,Google - Search - Brand,Google,549.69,1087,241
1/30/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,304.1,1195,527
1/30/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,8704.659843,21542,1743
1/30/20,New Buyers,Social,Prospects,Facebook - Influencer,Facebook,151.6,68140,182
1/30/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,378.29,34612,512
1/30/20,New Buyers,Social,Prospects,Facebook - Retargeting,Facebook,20.19,2338,100
1/30/20,New Buyers,Social,Prospects,Snapchat,Snapchat,84.983159,49065,0
1/31/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,254.68,692,80
1/31/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
1/31/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,704,0,0
1/31/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,704,0,0
1/31/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,8254,48
1/31/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,388939,723
1/31/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,528.37,397553,4984
1/31/20,New Buyers,Search,Customers,Bing - Search Brand,Bing,92.38,128,68
1/31/20,New Buyers,Search,Customers,Google - Search - Brand,Google,967.01,1407,382
1/31/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,449.96,1455,695
1/31/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,11717.31296,24284,2250
1/31/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,378.600919,3038,72
1/31/20,New Buyers,Social,Prospects,Facebook - Influencer,Facebook,151.44,62026,154
1/31/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,1077.36,149364,1636
1/31/20,New Buyers,Social,Prospects,Facebook - Retargeting,Facebook,19.93,2448,68
1/31/20,New Buyers,Social,Prospects,Snapchat,Snapchat,90.112154,56609,0
2/1/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,371.02,978,132
2/1/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
2/1/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,730,0,0
2/1/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,730,0,0
2/1/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,7774,48
2/1/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,30986,226
2/1/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,884.84,500571,6035
2/1/20,New Buyers,Search,Customers,Bing - Search Brand,Bing,103.46,74,46
2/1/20,New Buyers,Search,Customers,Google - Search - Brand,Google,1406.4,1207,338
2/1/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,699.42,1192,617
2/1/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,10269.43772,22813,2271
2/1/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,293.403172,4766,74
2/1/20,New Buyers,Social,Prospects,Facebook - Influencer,Facebook,453.08,106970,394
2/1/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,1976.82,318008,3782
2/1/20,New Buyers,Social,Prospects,Facebook - Retargeting,Facebook,19.69,2600,98
2/1/20,New Buyers,Social,Prospects,Snapchat,Snapchat,96.731706,64367,0
2/2/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,462.64,1110,170
2/2/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
2/2/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,730,0,0
2/2/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,730,0,0
2/2/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,7187,47
2/2/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,388373,778
2/2/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,896.93,498892,5854
2/2/20,New Buyers,Search,Customers,Bing - Search Brand,Bing,103.58,136,56
2/2/20,New Buyers,Search,Customers,Google - Search - Brand,Google,829.2,953,239
2/2/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,538.39,988,529
2/2/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,9683.272288,21928,2080
2/2/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,298.037263,1602,66
2/2/20,New Buyers,Social,Prospects,Facebook - Influencer,Facebook,711.28,177902,600
2/2/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,2081.07,351808,3108
2/2/20,New Buyers,Social,Prospects,Facebook - Retargeting,Facebook,19.94,3178,82
2/2/20,New Buyers,Social,Prospects,Snapchat,Snapchat,89.178608,59496,0
2/3/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,351.25,602,96
2/3/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
2/3/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,730,0,0
2/3/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,730,0,0
2/3/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,7420,51
2/3/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,38445,167
2/3/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,864.35,346768,4368
2/3/20,New Buyers,Search,Customers,Bing - Search Brand,Bing,104,90,52
2/3/20,New Buyers,Search,Customers,Google - Search - Brand,Google,489.8,800,190
2/3/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,403.56,990,454
2/3/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,6417.185162,18063,1346
2/3/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,297.329073,2272,68
2/3/20,New Buyers,Social,Prospects,Facebook - Influencer,Facebook,713.44,160152,490
2/3/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,1628.67,261608,3700
2/3/20,New Buyers,Social,Prospects,Facebook - Retargeting,Facebook,19.56,2688,80
2/3/20,New Buyers,Social,Prospects,Snapchat,Snapchat,87.840464,60474,0
2/4/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,328.68,1265,106
2/4/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
2/4/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,730,0,0
2/4/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,730,0,0
2/4/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,8501,44
2/4/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,12239,112
2/4/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,877.75,386550,4715
2/4/20,New Buyers,Search,Customers,Bing - Search Brand,Bing,101.19,76,48
2/4/20,New Buyers,Search,Customers,Google - Search - Brand,Google,594.11,844,242
2/4/20,New Buyers,Search,Customers,Google - Search - Brand Nav,Google,420.13,1096,492
2/4/20,New Buyers,Search,Prospects,Google - Search - NonBrand,Google,7028.366694,18708,1375
2/4/20,New Buyers,Search,Prospects,Google - Search - UAC,AdWords Campaign Performance,525.785814,14304,133
2/4/20,New Buyers,Social,Prospects,Facebook - Influencer,Facebook,711.61,140112,496
2/4/20,New Buyers,Social,Prospects,Facebook - Prospecting,Facebook,1094.93,149838,2242
2/4/20,New Buyers,Social,Prospects,Facebook - Retargeting,Facebook,20.36,2754,100
2/4/20,New Buyers,Social,Prospects,Snapchat,Snapchat,86.028189,56874,0
2/5/20,New Buyers,ASA,Customers,ASA - Core,Apple Search,292.76,1550,97
2/5/20,New Buyers,ASA,Customers,ASA - Mining,Apple Search,0,0,0
2/5/20,New Buyers,Affiliate,Prospects,Impact Radius,impact-radius-transaction,730,0,0
2/5/20,New Buyers,Affiliate,Prospects,Impact Radius,SmarterChaos,730,0,0
2/5/20,New Buyers,Email,Prospects,Emarsys Acquisition,emarsys,0,8648,46
2/5/20,New Buyers,Email,Customers,Emarsys Existing,emarsys,0,18389,139
2/5/20,New Buyers,PLA,Prospects,Google - Search - NonBrand,Google,801.35,377719,4648
2/5/20,New Buyers,Search,Customers,Bing - Search Brand,Bing,161.59,170,74
2/5/20,New Buyers,Search,Customers,Google - Search - Brand,Google,834.28,950,246
